utc_timestamp,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,interpolated_values
2016-06-29T16:00:00Z,2016-06-29T18:00:00+0200,75.038,707.954,115.000,4975.059,3153.950,2222.020,6552.285,101.069,80.846,
2016-06-29T17:00:00Z,2016-06-29T19:00:00+0200,75.038,707.956,115.031,4980.076,3153.950,2222.020,6557.761,101.113,80.846,DE_KN_residential4_grid_export
2016-06-29T18:00:00Z,2016-06-29T20:00:00+0200,75.038,707.958,115.051,4983.770,3153.950,2222.020,6561.801,101.128,80.846,DE_KN_residential4_grid_export
2016-06-29T19:00:00Z,2016-06-29T21:00:00+0200,75.038,707.959,115.122,4985.671,3153.950,2222.020,6564.011,101.189,80.846,
2016-06-29T20:00:00Z,2016-06-29T22:00:00+0200,75.038,707.959,115.190,4985.939,3153.977,2222.020,6564.524,101.209,80.846,
2016-06-29T21:00:00Z,2016-06-29T23:00:00+0200,75.038,707.960,115.260,4985.939,3154.223,2222.020,6564.551,101.266,80.846,
2016-06-29T22:00:00Z,2016-06-30T00:00:00+0200,75.424,707.960,115.325,4985.939,3154.940,2222.020,6564.551,101.321,80.847,
2016-06-29T23:00:00Z,2016-06-30T01:00:00+0200,75.771,707.961,115.387,4985.939,3155.764,2222.020,6564.551,101.378,80.849,
2016-06-30T00:00:00Z,2016-06-30T02:00:00+0200,75.771,707.961,115.426,4985.939,3156.100,2222.020,6564.551,101.431,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T01:00:00Z,2016-06-30T03:00:00+0200,75.771,707.962,115.463,4985.939,3156.390,2222.020,6564.551,101.486,80.849,
2016-06-30T02:00:00Z,2016-06-30T04:00:00+0200,75.771,707.963,115.487,4985.939,3156.634,2222.020,6564.551,101.540,80.849,
2016-06-30T03:00:00Z,2016-06-30T05:00:00+0200,75.771,707.963,115.511,4985.939,3156.875,2222.020,6564.551,101.592,80.849,
2016-06-30T04:00:00Z,2016-06-30T06:00:00+0200,75.771,707.963,115.545,4985.939,3157.115,2222.020,6564.551,101.646,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T05:00:00Z,2016-06-30T07:00:00+0200,75.771,707.964,115.570,4985.939,3157.343,2222.020,6564.551,101.698,80.849,
2016-06-30T06:00:00Z,2016-06-30T08:00:00+0200,75.771,707.964,115.591,4985.949,3157.625,2222.020,6564.615,101.749,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T07:00:00Z,2016-06-30T09:00:00+0200,75.771,707.964,115.620,4986.259,3157.660,2222.020,6565.165,101.804,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T08:00:00Z,2016-06-30T10:00:00+0200,75.771,707.964,115.649,4986.739,3157.660,2222.020,6565.891,101.855,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T09:00:00Z,2016-06-30T11:00:00+0200,75.771,707.964,115.669,4987.170,3157.660,2222.020,6566.511,101.905,80.849,
2016-06-30T10:00:00Z,2016-06-30T12:00:00+0200,75.771,707.964,115.700,4988.063,3157.660,2222.020,6567.631,101.957,80.849,
2016-06-30T11:00:00Z,2016-06-30T13:00:00+0200,75.771,707.964,115.725,4990.075,3157.660,2222.020,6569.900,102.009,80.849,
2016-06-30T12:00:00Z,2016-06-30T14:00:00+0200,75.771,707.965,115.747,4995.505,3157.660,2222.020,6575.636,102.059,80.849,
2016-06-30T13:00:00Z,2016-06-30T15:00:00+0200,75.771,707.966,115.779,4999.556,3157.660,2222.020,6579.870,102.112,80.849,
2016-06-30T14:00:00Z,2016-06-30T16:00:00+0200,75.771,707.968,115.797,5005.619,3157.660,2222.020,6586.505,102.165,80.849,
2016-06-30T15:00:00Z,2016-06-30T17:00:00+0200,75.771,707.970,115.826,5012.189,3157.660,2222.020,6593.271,102.177,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T16:00:00Z,2016-06-30T18:00:00+0200,75.771,707.972,115.848,5016.930,3157.660,2222.020,6598.290,102.177,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T17:00:00Z,2016-06-30T19:00:00+0200,75.771,707.974,115.870,5021.254,3157.660,2222.020,6602.835,102.191,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T18:00:00Z,2016-06-30T20:00:00+0200,75.771,707.975,115.901,5025.170,3157.660,2222.020,6606.985,102.246,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T19:00:00Z,2016-06-30T21:00:00+0200,75.771,707.976,115.918,5026.337,3157.660,2222.020,6608.370,102.298,80.849,
2016-06-30T20:00:00Z,2016-06-30T22:00:00+0200,75.771,707.976,115.951,5026.900,3157.690,2222.020,6609.175,102.352,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T21:00:00Z,2016-06-30T23:00:00+0200,75.771,707.976,115.970,5026.900,3158.007,2222.020,6609.230,102.384,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T22:00:00Z,2016-07-01T00:00:00+0200,75.771,707.976,115.995,5026.900,3158.367,2222.020,6609.230,102.384,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-06-30T23:00:00Z,2016-07-01T01:00:00+0200,75.771,707.976,116.022,5026.900,3158.720,2222.020,6609.230,102.384,80.849,
2016-07-01T00:00:00Z,2016-07-01T02:00:00+0200,75.771,707.976,116.040,5026.900,3158.960,2222.020,6609.230,102.384,80.849,
2016-07-01T01:00:00Z,2016-07-01T03:00:00+0200,75.771,707.977,116.073,5026.900,3159.203,2222.020,6609.230,102.424,80.849,
2016-07-01T02:00:00Z,2016-07-01T04:00:00+0200,75.771,707.977,116.090,5026.900,3159.385,2222.020,6609.230,102.444,80.849,
2016-07-01T03:00:00Z,2016-07-01T05:00:00+0200,75.771,707.977,116.118,5026.900,3159.568,2222.020,6609.230,102.444,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T04:00:00Z,2016-07-01T06:00:00+0200,75.771,707.977,116.142,5026.900,3159.757,2222.020,6609.230,102.454,80.849,
2016-07-01T05:00:00Z,2016-07-01T07:00:00+0200,75.771,707.977,116.161,5026.900,3159.940,2222.020,6609.240,102.491,80.849,
2016-07-01T06:00:00Z,2016-07-01T08:00:00+0200,75.771,707.977,116.193,5027.005,3160.040,2222.020,6609.485,102.491,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T07:00:00Z,2016-07-01T09:00:00+0200,75.771,707.977,116.211,5027.829,3160.080,2222.020,6610.560,102.517,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T08:00:00Z,2016-07-01T10:00:00+0200,75.771,707.977,116.236,5029.547,3160.080,2222.020,6612.455,102.539,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T09:00:00Z,2016-07-01T11:00:00+0200,75.771,707.977,116.263,5031.303,3160.080,2222.020,6614.430,102.539,80.849,
2016-07-01T10:00:00Z,2016-07-01T12:00:00+0200,75.771,707.977,116.282,5035.584,3160.080,2222.020,6618.936,102.581,80.849,DE_KN_residential4_grid_import
2016-07-01T11:00:00Z,2016-07-01T13:00:00+0200,75.771,707.978,116.314,5041.404,3160.080,2222.020,6624.904,102.586,80.849,
2016-07-01T12:00:00Z,2016-07-01T14:00:00+0200,75.771,707.980,116.333,5047.815,3160.080,2222.020,6631.610,102.599,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T13:00:00Z,2016-07-01T15:00:00+0200,75.771,707.982,116.361,5054.724,3160.080,2222.020,6639.035,102.645,80.849,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T14:00:00Z,2016-07-01T16:00:00+0200,76.243,707.982,116.384,5061.685,3160.080,2222.020,6646.530,102.646,80.850,
2016-07-01T15:00:00Z,2016-07-01T17:00:00+0200,76.414,707.983,116.404,5068.426,3160.080,2222.020,6653.921,102.699,80.851,
2016-07-01T16:00:00Z,2016-07-01T18:00:00+0200,76.414,707.985,116.436,5074.720,3160.080,2222.020,6660.535,102.699,80.851,
2016-07-01T17:00:00Z,2016-07-01T19:00:00+0200,76.414,707.987,116.454,5080.016,3160.080,2222.020,6666.081,102.748,80.851,
2016-07-01T18:00:00Z,2016-07-01T20:00:00+0200,76.414,707.988,116.488,5083.380,3160.080,2222.020,6669.705,102.752,80.851,
2016-07-01T19:00:00Z,2016-07-01T21:00:00+0200,76.414,707.989,116.506,5085.130,3160.080,2222.020,6671.676,102.790,80.851,
2016-07-01T20:00:00Z,2016-07-01T22:00:00+0200,76.414,707.989,116.537,5085.369,3160.106,2222.020,6672.109,102.803,80.851,
2016-07-01T21:00:00Z,2016-07-01T23:00:00+0200,76.414,707.989,116.557,5085.369,3160.295,2222.020,6672.141,102.844,80.851,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-01T22:00:00Z,2016-07-02T00:00:00+0200,76.414,707.989,116.581,5085.369,3160.600,2222.020,6672.141,102.858,80.851,
2016-07-01T23:00:00Z,2016-07-02T01:00:00+0200,76.414,707.989,116.608,5085.369,3160.848,2222.020,6672.141,102.879,80.851,
2016-07-02T00:00:00Z,2016-07-02T02:00:00+0200,76.414,707.989,116.626,5085.369,3161.072,2222.020,6672.141,102.907,80.851,
2016-07-02T01:00:00Z,2016-07-02T03:00:00+0200,76.414,707.989,116.657,5085.369,3161.320,2222.020,6672.141,102.910,80.851,
2016-07-02T02:00:00Z,2016-07-02T04:00:00+0200,76.414,707.989,116.675,5085.369,3161.583,2222.020,6672.141,102.955,80.851,
2016-07-02T03:00:00Z,2016-07-02T05:00:00+0200,76.414,707.989,116.700,5085.369,3161.770,2222.020,6672.141,102.955,80.851,
2016-07-02T04:00:00Z,2016-07-02T06:00:00+0200,76.414,707.989,116.725,5085.369,3161.984,2222.020,6672.141,103.002,80.851,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T05:00:00Z,2016-07-02T07:00:00+0200,76.414,707.990,116.744,5085.369,3162.135,2222.020,6672.146,103.002,80.851,
2016-07-02T06:00:00Z,2016-07-02T08:00:00+0200,76.414,707.990,116.775,5085.424,3162.200,2222.020,6672.335,103.033,80.851,
2016-07-02T07:00:00Z,2016-07-02T09:00:00+0200,76.414,707.991,116.792,5085.567,3162.210,2222.020,6672.655,103.049,80.851,
2016-07-02T08:00:00Z,2016-07-02T10:00:00+0200,76.414,707.991,116.818,5085.779,3162.228,2222.020,6673.046,103.063,80.851,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T09:00:00Z,2016-07-02T11:00:00+0200,76.414,707.991,116.841,5086.114,3162.900,2222.020,6673.750,103.116,80.851,
2016-07-02T10:00:00Z,2016-07-02T12:00:00+0200,76.414,707.991,116.859,5086.527,3163.215,2222.020,6674.436,103.117,81.240,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T11:00:00Z,2016-07-02T13:00:00+0200,76.415,707.992,116.888,5086.873,3163.300,2222.020,6675.150,103.164,81.423,
2016-07-02T12:00:00Z,2016-07-02T14:00:00+0200,76.415,707.992,116.907,5088.064,3163.300,2222.020,6676.650,103.171,81.521,
2016-07-02T13:00:00Z,2016-07-02T15:00:00+0200,76.415,707.992,116.934,5091.020,3163.300,2222.020,6679.820,103.201,81.521,
2016-07-02T14:00:00Z,2016-07-02T16:00:00+0200,76.415,707.992,116.951,5092.443,3163.300,2222.020,6681.420,103.215,81.521,
2016-07-02T15:00:00Z,2016-07-02T17:00:00+0200,76.415,707.992,116.981,5093.300,3163.300,2222.020,6682.476,103.242,81.521,
2016-07-02T16:00:00Z,2016-07-02T18:00:00+0200,76.415,708.087,116.997,5093.907,3163.375,2222.020,6683.320,103.259,81.521,
2016-07-02T17:00:00Z,2016-07-02T19:00:00+0200,76.421,709.896,117.024,5093.920,3164.904,2222.020,6683.910,103.295,81.524,
2016-07-02T18:00:00Z,2016-07-02T20:00:00+0200,76.422,710.053,117.043,5094.039,3165.098,2222.020,6684.216,103.318,81.525,
2016-07-02T19:00:00Z,2016-07-02T21:00:00+0200,76.422,710.053,117.064,5094.049,3165.196,2222.020,6684.306,103.330,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T20:00:00Z,2016-07-02T22:00:00+0200,76.422,710.053,117.089,5094.125,3165.290,2222.020,6684.490,103.365,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T21:00:00Z,2016-07-02T23:00:00+0200,76.422,710.053,117.106,5094.170,3165.416,2222.020,6684.561,103.365,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T22:00:00Z,2016-07-03T00:00:00+0200,76.422,710.053,117.136,5094.170,3165.632,2222.020,6684.561,103.410,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-02T23:00:00Z,2016-07-03T01:00:00+0200,76.422,710.053,117.152,5094.170,3165.797,2222.020,6684.561,103.410,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T00:00:00Z,2016-07-03T02:00:00+0200,76.422,710.053,117.176,5094.170,3165.995,2222.020,6684.561,103.451,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T01:00:00Z,2016-07-03T03:00:00+0200,76.422,710.053,117.199,5094.170,3166.263,2222.020,6684.561,103.477,81.525,
2016-07-03T02:00:00Z,2016-07-03T04:00:00+0200,76.422,710.053,117.216,5094.170,3166.421,2222.020,6684.561,103.486,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T03:00:00Z,2016-07-03T05:00:00+0200,76.422,710.053,117.244,5094.170,3166.630,2222.020,6684.561,103.524,81.525,
2016-07-03T04:00:00Z,2016-07-03T06:00:00+0200,76.422,710.053,117.260,5094.170,3166.790,2222.020,6684.561,103.524,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T05:00:00Z,2016-07-03T07:00:00+0200,76.422,710.053,117.288,5094.170,3166.995,2222.020,6684.565,103.569,81.525,
2016-07-03T06:00:00Z,2016-07-03T08:00:00+0200,76.422,710.053,117.306,5094.180,3167.040,2222.020,6684.689,103.569,81.525,
2016-07-03T07:00:00Z,2016-07-03T09:00:00+0200,76.422,710.053,117.330,5094.514,3167.040,2222.020,6685.176,103.601,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T08:00:00Z,2016-07-03T10:00:00+0200,76.422,710.053,117.351,5095.708,3167.040,2222.020,6686.700,103.614,81.525,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T09:00:00Z,2016-07-03T11:00:00+0200,76.425,711.192,117.369,5097.499,3167.040,2222.020,6689.835,103.626,81.526,
2016-07-03T10:00:00Z,2016-07-03T12:00:00+0200,76.432,713.342,117.397,5099.020,3167.080,2222.020,6693.706,103.659,81.530,
2016-07-03T11:00:00Z,2016-07-03T13:00:00+0200,76.438,715.479,117.412,5102.005,3167.080,2222.020,6698.811,103.659,81.534,
2016-07-03T12:00:00Z,2016-07-03T14:00:00+0200,76.447,718.493,117.440,5105.869,3167.117,2222.020,6705.936,103.704,81.538,DE_KN_residential4_ev
2016-07-03T13:00:00Z,2016-07-03T15:00:00+0200,76.452,720.158,117.458,5110.406,3167.140,2222.020,6712.465,103.704,81.541,
2016-07-03T14:00:00Z,2016-07-03T16:00:00+0200,76.452,720.311,117.481,5117.667,3167.140,2222.020,6720.351,103.737,81.541,
2016-07-03T15:00:00Z,2016-07-03T17:00:00+0200,76.452,720.313,117.504,5124.660,3167.140,2222.020,6727.865,103.752,81.852,
2016-07-03T16:00:00Z,2016-07-03T18:00:00+0200,76.856,720.316,117.527,5128.982,3167.140,2222.020,6734.365,103.762,82.877,
2016-07-03T17:00:00Z,2016-07-03T19:00:00+0200,77.082,720.316,117.553,5132.709,3167.140,2222.020,6738.631,103.798,82.977,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T18:00:00Z,2016-07-03T20:00:00+0200,77.082,720.317,117.571,5136.160,3167.140,2222.020,6742.265,103.798,82.978,
2016-07-03T19:00:00Z,2016-07-03T21:00:00+0200,77.082,720.317,117.603,5138.185,3167.140,2222.020,6744.530,103.842,82.978,
2016-07-03T20:00:00Z,2016-07-03T22:00:00+0200,77.082,720.317,117.620,5138.299,3167.207,2222.020,6744.835,103.842,82.978,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-03T21:00:00Z,2016-07-03T23:00:00+0200,77.082,720.317,117.649,5138.299,3167.515,2222.020,6744.850,103.886,82.978,
2016-07-03T22:00:00Z,2016-07-04T00:00:00+0200,77.082,720.317,117.666,5138.299,3167.830,2222.020,6744.850,103.886,82.978,DE_KN_residential4_ev
2016-07-03T23:00:00Z,2016-07-04T01:00:00+0200,77.082,720.317,117.689,5138.299,3168.163,2222.020,6744.850,103.913,82.978,
2016-07-04T00:00:00Z,2016-07-04T02:00:00+0200,77.082,720.317,117.711,5138.299,3168.395,2222.020,6744.850,103.931,82.978,
2016-07-04T01:00:00Z,2016-07-04T03:00:00+0200,77.082,720.317,117.730,5138.299,3168.545,2222.020,6744.850,103.931,82.978,
2016-07-04T02:00:00Z,2016-07-04T04:00:00+0200,77.082,720.318,117.757,5138.299,3168.755,2222.020,6744.850,103.977,82.978,
2016-07-04T03:00:00Z,2016-07-04T05:00:00+0200,77.082,720.318,117.774,5138.299,3168.897,2222.020,6744.850,103.977,82.978,
2016-07-04T04:00:00Z,2016-07-04T06:00:00+0200,77.082,720.318,117.801,5138.299,3169.083,2222.020,6744.850,104.006,82.978,
2016-07-04T05:00:00Z,2016-07-04T07:00:00+0200,77.082,720.318,117.820,5138.299,3169.240,2222.020,6744.865,104.020,82.978,DE_KN_residential4_grid_export | DE_KN_residential4_ev | DE_KN_residential4_grid_import
2016-07-04T06:00:00Z,2016-07-04T08:00:00+0200,77.082,720.318,117.843,5138.417,3169.310,2222.020,6745.141,104.020,82.978,DE_KN_residential4_ev
2016-07-04T07:00:00Z,2016-07-04T09:00:00+0200,77.082,720.318,117.865,5138.958,3169.460,2222.020,6745.950,104.068,82.978,
2016-07-04T08:00:00Z,2016-07-04T10:00:00+0200,77.082,720.318,117.882,5140.432,3169.460,2222.020,6747.465,104.068,82.978,
2016-07-04T09:00:00Z,2016-07-04T11:00:00+0200,77.082,720.318,117.911,5143.299,3169.460,2222.020,6750.646,104.096,82.978,
2016-07-04T10:00:00Z,2016-07-04T12:00:00+0200,77.082,720.318,117.928,5148.259,3169.460,2222.020,6755.625,104.112,82.978,
2016-07-04T11:00:00Z,2016-07-04T13:00:00+0200,77.082,720.319,117.952,5153.809,3169.460,2222.020,6761.221,104.112,82.978,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-04T12:00:00Z,2016-07-04T14:00:00+0200,77.082,720.320,117.975,5160.060,3169.460,2222.020,6768.330,104.157,82.978,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-04T13:00:00Z,2016-07-04T15:00:00+0200,77.082,720.322,118.007,5167.199,3169.460,2222.020,6775.875,104.158,82.978,
2016-07-04T14:00:00Z,2016-07-04T16:00:00+0200,77.082,720.324,118.028,5173.670,3169.460,2222.020,6782.605,104.205,82.978,
2016-07-04T15:00:00Z,2016-07-04T17:00:00+0200,77.082,720.325,118.051,5180.878,3169.460,2222.020,6790.000,104.205,82.978,
2016-07-04T16:00:00Z,2016-07-04T18:00:00+0200,77.082,720.327,118.075,5187.473,3169.460,2222.020,6796.771,104.248,82.978,
2016-07-04T17:00:00Z,2016-07-04T19:00:00+0200,77.082,720.329,118.092,5192.766,3169.460,2222.020,6802.535,104.252,82.978,
2016-07-04T18:00:00Z,2016-07-04T20:00:00+0200,77.082,720.331,118.124,5196.795,3169.460,2222.020,6806.801,104.289,82.978,
2016-07-04T19:00:00Z,2016-07-04T21:00:00+0200,77.082,720.331,118.144,5198.720,3169.460,2222.020,6809.135,104.301,82.978,
2016-07-04T20:00:00Z,2016-07-04T22:00:00+0200,77.082,720.331,118.163,5199.029,3169.540,2222.020,6809.615,104.337,82.978,DE_KN_residential4_grid_import
2016-07-04T21:00:00Z,2016-07-04T23:00:00+0200,77.082,720.332,118.192,5199.029,3169.777,2222.020,6809.641,104.349,82.978,DE_KN_residential4_grid_export
2016-07-04T22:00:00Z,2016-07-05T00:00:00+0200,77.082,720.332,118.208,5199.029,3170.070,2222.020,6809.641,104.377,82.978,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-04T23:00:00Z,2016-07-05T01:00:00+0200,77.082,720.332,118.229,5199.029,3170.285,2222.020,6809.641,104.395,82.978,
2016-07-05T00:00:00Z,2016-07-05T02:00:00+0200,77.082,720.332,118.256,5199.029,3170.477,2222.020,6809.641,104.409,82.978,DE_KN_residential4_grid_import
2016-07-05T01:00:00Z,2016-07-05T03:00:00+0200,77.082,720.332,118.273,5199.029,3170.663,2222.020,6809.641,104.441,82.978,
2016-07-05T02:00:00Z,2016-07-05T04:00:00+0200,77.082,720.333,118.296,5199.029,3170.824,2222.020,6809.641,104.441,82.978,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-05T03:00:00Z,2016-07-05T05:00:00+0200,77.082,720.334,118.321,5199.029,3171.033,2222.020,6809.641,104.486,82.978,
2016-07-05T04:00:00Z,2016-07-05T06:00:00+0200,77.082,720.335,118.338,5199.029,3171.183,2222.020,6809.641,104.486,82.978,
2016-07-05T05:00:00Z,2016-07-05T07:00:00+0200,77.082,720.335,118.360,5199.029,3171.358,2222.020,6809.655,104.524,82.978,DE_KN_residential4_grid_import
2016-07-05T06:00:00Z,2016-07-05T08:00:00+0200,77.082,720.335,118.386,5199.135,3171.380,2222.020,6809.881,104.530,82.978,DE_KN_residential4_grid_import
2016-07-05T07:00:00Z,2016-07-05T09:00:00+0200,77.082,720.335,118.403,5199.452,3171.460,2222.020,6810.460,104.557,82.978,
2016-07-05T08:00:00Z,2016-07-05T10:00:00+0200,77.083,720.336,118.426,5200.229,3171.610,2222.020,6811.960,104.582,83.478,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-05T09:00:00Z,2016-07-05T11:00:00+0200,77.083,720.336,118.452,5203.444,3171.610,2222.020,6815.240,104.582,83.579,
2016-07-05T10:00:00Z,2016-07-05T12:00:00+0200,77.083,720.336,118.469,5207.251,3171.610,2222.020,6819.431,104.627,83.645,DE_KN_residential4_grid_import
2016-07-05T11:00:00Z,2016-07-05T13:00:00+0200,77.084,720.338,118.508,5211.902,3171.610,2222.020,6824.596,104.627,84.118,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-05T12:00:00Z,2016-07-05T14:00:00+0200,77.084,720.338,118.534,5216.524,3171.610,2222.020,6830.445,104.687,84.217,
2016-07-05T13:00:00Z,2016-07-05T15:00:00+0200,77.093,720.340,118.565,5222.995,3171.610,2222.020,6837.405,104.690,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-05T14:00:00Z,2016-07-05T16:00:00+0200,77.357,720.340,118.583,5229.366,3171.610,2222.020,6844.405,104.724,84.293,
2016-07-05T15:00:00Z,2016-07-05T17:00:00+0200,77.357,720.341,118.606,5236.116,3171.610,2222.020,6851.381,104.742,84.293,
2016-07-05T16:00:00Z,2016-07-05T18:00:00+0200,77.357,720.343,118.635,5242.755,3171.610,2222.020,6858.000,104.750,84.293,
2016-07-05T17:00:00Z,2016-07-05T19:00:00+0200,77.357,720.345,118.653,5248.276,3171.610,2222.020,6863.926,104.805,84.293,
2016-07-05T18:00:00Z,2016-07-05T20:00:00+0200,77.357,720.346,118.673,5252.415,3171.610,2222.020,6868.306,104.805,84.293,
2016-07-05T19:00:00Z,2016-07-05T21:00:00+0200,77.357,720.346,118.703,5254.180,3171.610,2222.020,6870.280,104.840,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-05T20:00:00Z,2016-07-05T22:00:00+0200,77.357,720.346,118.722,5254.469,3171.615,2222.020,6870.796,104.859,84.293,
2016-07-05T21:00:00Z,2016-07-05T23:00:00+0200,77.357,720.346,118.740,5254.469,3171.830,2222.020,6870.820,104.861,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-05T22:00:00Z,2016-07-06T00:00:00+0200,77.357,720.346,118.768,5254.469,3172.248,2222.020,6870.820,104.913,84.293,DE_KN_residential4_grid_import
2016-07-05T23:00:00Z,2016-07-06T01:00:00+0200,77.357,720.346,118.790,5254.469,3172.630,2222.020,6870.820,104.913,84.293,
2016-07-06T00:00:00Z,2016-07-06T02:00:00+0200,77.357,720.347,118.808,5254.469,3172.865,2222.020,6870.820,104.961,84.293,
2016-07-06T01:00:00Z,2016-07-06T03:00:00+0200,77.357,720.347,118.831,5254.469,3173.025,2222.020,6870.820,104.961,84.293,
2016-07-06T02:00:00Z,2016-07-06T04:00:00+0200,77.357,720.347,118.859,5254.469,3173.244,2222.020,6870.820,105.001,84.293,DE_KN_residential4_grid_import
2016-07-06T03:00:00Z,2016-07-06T05:00:00+0200,77.357,720.347,118.877,5254.469,3173.414,2222.020,6870.820,105.007,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-06T04:00:00Z,2016-07-06T06:00:00+0200,77.357,720.347,118.895,5254.469,3173.606,2222.020,6870.820,105.029,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-06T05:00:00Z,2016-07-06T07:00:00+0200,77.357,720.347,118.925,5254.469,3173.782,2222.020,6870.830,105.053,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-06T06:00:00Z,2016-07-06T08:00:00+0200,77.357,720.347,118.945,5254.554,3173.892,2222.020,6871.056,105.053,84.293,
2016-07-06T07:00:00Z,2016-07-06T09:00:00+0200,77.357,720.347,118.962,5255.000,3173.990,2222.020,6871.740,105.100,84.293,DE_KN_residential4_grid_export
2016-07-06T08:00:00Z,2016-07-06T10:00:00+0200,77.357,720.347,118.988,5256.110,3173.990,2222.020,6873.010,105.100,84.293,
2016-07-06T09:00:00Z,2016-07-06T11:00:00+0200,77.357,720.348,119.013,5258.623,3173.990,2222.020,6875.730,105.132,84.293,
2016-07-06T10:00:00Z,2016-07-06T12:00:00+0200,77.357,720.349,119.046,5262.692,3173.990,2222.020,6879.944,105.145,84.293,DE_KN_residential4_grid_import
2016-07-06T11:00:00Z,2016-07-06T13:00:00+0200,77.357,720.351,119.076,5268.090,3173.990,2222.020,6885.925,105.160,84.293,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-06T12:00:00Z,2016-07-06T14:00:00+0200,77.360,721.438,119.096,5272.720,3174.000,2222.020,6892.596,105.196,84.295,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2016-07-06T13:00:00Z,2016-07-06T15:00:00+0200,77.368,724.280,119.124,5277.679,3174.000,2222.020,6900.205,105.196,84.300,
2016-07-06T14:00:00Z,2016-07-06T16:00:00+0200,77.371,724.981,119.150,5283.075,3174.000,2222.020,6906.930,105.240,84.301,
2016-07-06T15:00:00Z,2016-07-06T17:00:00+0200,77.371,724.983,119.169,5289.285,3174.000,2222.020,6913.325,105.240,84.301,
2016-07-06T16:00:00Z,2016-07-06T18:00:00+0200,77.371,724.985,119.197,5295.417,3174.000,2222.020,6919.500,105.288,84.301,
